Unnamed: 0,time,pelvis_tilt,pelvis_tilt_speed,pelvis_list,pelvis_list_speed,pelvis_rotation,pelvis_rotation_speed,pelvis_tx,pelvis_tx_speed,pelvis_ty,pelvis_ty_speed,pelvis_tz,pelvis_tz_speed,hip_flexion_r,hip_flexion_r_speed,hip_adduction_r,hip_adduction_r_speed,hip_rotation_r,hip_rotation_r_speed,knee_angle_r,knee_angle_r_speed,ankle_angle_r,ankle_angle_r_speed,hip_flexion_l,hip_flexion_l_speed,hip_adduction_l,hip_adduction_l_speed,hip_rotation_l,hip_rotation_l_speed,knee_angle_l,knee_angle_l_speed,ankle_angle_l,ankle_angle_l_speed,lumbar_extension,lumbar_extension_speed,abd_r_activation,abd_r_fiber_length,add_r_activation,add_r_fiber_length,hamstrings_r_activation,hamstrings_r_fiber_length,bifemsh_r_activation,bifemsh_r_fiber_length,glut_max_r_activation,glut_max_r_fiber_length,iliopsoas_r_activation,iliopsoas_r_fiber_length,rect_fem_r_activation,rect_fem_r_fiber_length,vasti_r_activation,vasti_r_fiber_length,abd_l_activation,abd_l_fiber_length,add_l_activation,add_l_fiber_length,hamstrings_l_activation,hamstrings_l_fiber_length,bifemsh_l_activation,bifemsh_l_fiber_length,glut_max_l_activation,glut_max_l_fiber_length,iliopsoas_l_activation,iliopsoas_l_fiber_length,rect_fem_l_activation,rect_fem_l_fiber_length,vasti_l_activation,vasti_l_fiber_length,gastroc_l_activation,gastroc_l_fiber_length,soleus_l_activation,soleus_l_fiber_length,tib_ant_l_activation,tib_ant_l_fiber_length,head_pos_x,head_pos_y,head_pos_z,com_pos_x,com_pos_y,com_pos_z,toes_l_x,toes_l_y,toes_l_z,pros_foot_r_x,pros_foot_r_y,pros_foot_r_z
62,0.62,-0.152530094,0.05606046,-0.037528505,0.01322662,-0.048434343,0.62587543,-0.01082365,1.26160434,0.90527391,0.22132655,-0.00947195,0.0532221,0.299659516,-1.36079856,0.060275709,-0.47261048,0,0,-0.437096394,-0.09601374,0.54150358,1.30299715,0.311027231,2.82421085,-0.072760249,-0.08272019,0,0,-0.443578249,-4.38398893,0.576947673,-2.15089827,-0.0872665,0,0.03526588,0.08258277,0.0200457,0.08341697,0.02,0.10160778,0.02,0.13453424,0.02005042,0.19040406,0.03553754,0.10531431,0.03461744,0.0246301,0.03252157,0.07955206,0.03394457,0.08114399,0.04227705,0.05429602,0.06105655,0.04183045,0.03295048,0.11298263,0.0499679,0.16782201,0.05306053,0.12581456,0.02907583,0.09519459,0.02,0.11557001,0.16506282,0.03579053,0.08867343,0.03627931,0.02178842,0.07633394,0.64503544,1.538384785,0.034692069,0.532137585,0.989959373,0.026738074,0.154795277,0.046328526,-0.069825909,0.916415964,0.14949048,0.233241695
63,0.63,-0.153472113,0.07215415,-0.038298528,-0.02265497,-0.05025651,0.52289231,-0.01106756,1.25062051,0.90551185,0.23805855,-0.00907672,0.05966822,0.298162254,-1.4975655,0.061773101,-0.27702616,0,0,-0.430821708,0.17014327,0.535945751,1.24912528,0.31130421,2.80845815,-0.074345282,-0.05235903,0,0,-0.441840298,-4.10934478,0.574456486,-0.98873217,-0.0872665,0,0.0348433,0.08202246,0.02232117,0.0831708,0.02,0.10079252,0.02,0.13453297,0.02004416,0.18952976,0.03531715,0.10609082,0.03448127,0.02553026,0.03413079,0.07954916,0.03266637,0.08172954,0.04203621,0.05457485,0.0576948,0.04162183,0.03288729,0.11165275,0.04597557,0.16935846,0.05342678,0.12469289,0.0289398,0.0958243,0.02,0.11731561,0.18031677,0.03345241,0.09459311,0.03504242,0.02196761,0.07696078,0.65722341,1.540707281,0.035526505,0.545257091,0.991935835,0.027701497,0.171075044,0.051931957,-0.068649801,0.91685585,0.144617673,0.235070468
64,0.64,-0.151428586,0.09194055,-0.037971535,-0.04722367,-0.048563921,0.41530002,-0.01036325,1.24376906,0.9055147,0.25438681,-0.00928597,0.0620622,0.296051066,-1.61904049,0.060942926,-0.109079,0,0,-0.433124257,0.39310463,0.538841748,1.1831222,0.308657632,2.74648458,-0.073365243,0.00148415,0,0,-0.441901148,-3.73304829,0.575479369,0.01778659,-0.0872665,0,0.03370576,0.08149265,0.02429042,0.08277411,0.02,0.09989781,0.02,0.13453585,0.02170087,0.18862008,0.03506816,0.10688826,0.03433461,0.02651652,0.03308801,0.07954584,0.03181198,0.08231046,0.04198925,0.05486066,0.05702205,0.04145404,0.03200581,0.11042958,0.04280895,0.17085435,0.05698868,0.12356109,0.03085055,0.0961887,0.02215554,0.11884064,0.17314778,0.03144266,0.09426712,0.03406819,0.02229256,0.07720968,0.669199009,1.543220366,0.036159013,0.558241696,0.99405902,0.028570773,0.190030302,0.057212118,-0.067358413,0.91603875,0.139552054,0.236373549
65,0.65,-0.151494535,0.10364633,-0.037953031,-0.06097551,-0.048488245,0.31551455,-0.01017936,1.23671471,0.90545618,0.26796052,-0.00928503,0.05991393,0.295968092,-1.73818229,0.060926726,0.01827334,0,0,-0.433189978,0.59683255,0.538863472,1.07685449,0.308541333,2.69416568,-0.073380133,0.07753473,0,0,-0.441999428,-3.34348858,0.575494688,1.00956393,-0.0872665,0,0.03271617,0.08098622,0.02425501,0.08227657,0.02,0.09892727,0.02,0.13454056,0.02149006,0.18769051,0.0339436,0.10772892,0.03314148,0.02763521,0.03294716,0.07954205,0.03030459,0.08290846,0.04136791,0.05513781,0.05371678,0.04134977,0.03123765,0.10931653,0.04067635,0.17230928,0.05704875,0.12246244,0.03077684,0.09648783,0.02213722,0.1202523,0.1561469,0.02991085,0.08697268,0.03341187,0.02200705,0.07725396,0.681005945,1.545898999,0.036618364,0.571107966,0.996311325,0.02934257,0.211607764,0.061909205,-0.065935125,0.913920057,0.134353695,0.237293672
66,0.66,-0.151543344,0.1161026,-0.037922869,-0.0658825,-0.048483189,0.22668239,-0.01010633,1.23268755,0.90543618,0.27856661,-0.00926818,0.05402835,0.295932236,-1.8383085,0.060934411,0.10516747,0,0,-0.43320473,0.79720772,0.53887155,0.92172831,0.308493642,2.62363741,-0.073390591,0.16381384,0,0,-0.442043622,-2.91783568,0.575497124,1.89977091,-0.0872665,0,0.03262312,0.08048831,0.02422301,0.08169392,0.02,0.09788747,0.02,0.13454248,0.02192169,0.18672538,0.03297647,0.10859548,0.03221218,0.02883229,0.03231356,0.07954332,0.02924704,0.08351639,0.04048975,0.05538958,0.05176315,0.04132536,0.03031434,0.10831799,0.03798123,0.17373515,0.06108514,0.1213489,0.03198276,0.09664122,0.0221201,0.12148765,0.14214046,0.02885452,0.08007558,0.03305842,0.02338812,0.07704968,0.692677846,1.548709842,0.036929269,0.58387484,0.998665952,0.030016438,0.235788648,0.065922549,-0.064387879,0.910542745,0.129111278,0.237987158
67,0.67,-0.151582916,0.12849594,-0.037893254,-0.06343341,-0.048508163,0.1503297,-0.01001042,1.23120065,0.90543193,0.2856127,-0.00922674,0.04523272,0.29586313,-1.91963975,0.060960456,0.15454229,0,0,-0.433229068,0.9706046,0.538882503,0.74915561,0.308476558,2.53516984,-0.073384578,0.25298658,0,0,-0.442081938,-2.4349607,0.575497873,2.50618316,-0.0872665,0,0.03280478,0.07998733,0.02419503,0.08105028,0.02,0.09678539,0.02,0.13454327,0.02367891,0.1857102,0.03251287,0.10948764,0.03188779,0.03007121,0.03227259,0.07954626,0.02858018,0.08413251,0.03996119,0.05560111,0.04921532,0.04137637,0.02951024,0.10745586,0.03565097,0.17511697,0.06078059,0.12027831,0.04333799,0.0966025,0.02299332,0.1225091,0.13231786,0.02818418,0.07485668,0.03294268,0.0372226,0.07630522,0.704239383,1.551618826,0.03711584,0.596561713,1.001087804,0.030593958,0.262325784,0.06913914,-0.062729714,0.906001592,0.123920597,0.238602889
68,0.68,-0.15162541,0.13944351,-0.037826677,-0.05579353,-0.048534128,0.0855781,-0.00985451,1.23117576,0.90540209,0.28835608,-0.00914361,0.0346553,0.295718887,-1.98398527,0.060983996,0.17371932,0,0,-0.433267011,1.11206206,0.538918869,0.5764167,0.308371322,2.43944724,-0.073454865,0.33832374,0,0,-0.442197611,-1.90528968,0.575508281,2.65824031,-0.0872665,0,0.0334008,0.07947251,0.0239201,0.08037504,0.02,0.09562839,0.02,0.13454383,0.02395034,0.18465171,0.03178904,0.11042887,0.03152846,0.03136702,0.03223767,0.07954747,0.0277464,0.08475891,0.03937964,0.05577074,0.04574441,0.04171427,0.0288099,0.10674362,0.03418252,0.17644543,0.06278372,0.11922547,0.0505051,0.09640017,0.02294823,0.12334928,0.1208566,0.02781536,0.067467,0.03311786,0.04718867,0.07527099,0.715716664,1.554583754,0.037200709,0.609186079,1.003534981,0.031078259,0.290815036,0.071433214,-0.06097,0.900397959,0.118866722,0.23926537
69,0.69,-0.15171287,0.15054362,-0.037772766,-0.04563709,-0.048495742,0.02824591,-0.0097317,1.23281758,0.90538022,0.28618169,-0.00907421,0.02366704,0.295722181,-2.02752699,0.060968611,0.17291542,0,0,-0.433268305,1.23558543,0.538931016,0.40427343,0.308242629,2.32067054,-0.073522068,0.41166363,0,0,-0.44227796,-1.34226418,0.575517235,2.87959821,-0.0872665,0,0.03536296,0.07893007,0.02367943,0.07969,0.02,0.09442528,0.02,0.13454417,0.02399231,0.18354388,0.03110438,0.11141158,0.03078352,0.03272873,0.03169597,0.07955083,0.02701938,0.08538493,0.0382364,0.05590347,0.04261062,0.04237046,0.02794652,0.10619332,0.03236179,0.17772388,0.06122826,0.11822457,0.0556376,0.0960611,0.02432768,0.12394281,0.1118603,0.02766855,0.06089521,0.03425535,0.05279084,0.07416435,0.727129629,1.557556041,0.037201878,0.621762279,1.005961251,0.031473474,0.321005082,0.072745548,-0.059145382,0.893868417,0.114029062,0.240062461
70,0.7,-0.151034219,0.16151084,-0.037878204,-0.03429037,-0.049015297,-0.02472327,-0.00942316,1.23545458,0.90539976,0.27928113,-0.00893843,0.01313531,0.294730326,-2.02383352,0.061229325,0.15993356,0,0,-0.433548793,1.29956505,0.539783225,0.2402488,0.307140426,2.1856753,-0.073885712,0.46922694,0,0,-0.443019,-0.74689799,0.576317713,2.95300759,-0.0872665,0,0.03575887,0.07837459,0.02346905,0.0790119,0.02,0.09318506,0.02,0.13454498,0.02399881,0.18238702,0.03019845,0.11243965,0.03009216,0.03412585,0.03096838,0.0795579,0.02638547,0.0860025,0.03664903,0.05600191,0.03998888,0.04315658,0.02769918,0.10580377,0.03103585,0.17893284,0.05924376,0.11728105,0.05702287,0.09560861,0.02584411,0.12432253,0.1027514,0.02768256,0.05531303,0.03562333,0.05364233,0.07301924,0.738490822,1.56048657,0.03713424,0.634301459,1.008319392,0.031784102,0.352930981,0.073098529,-0.057329053,0.886569713,0.109474429,0.241047879
71,0.71,-0.151563635,0.17097606,-0.037754336,-0.02326374,-0.04955872,-0.07583139,-0.00938409,1.23797453,0.90538623,0.26798026,-0.00882901,0.00388485,0.29494577,-1.99406277,0.061295603,0.14299733,0,0,-0.432980448,1.33852008,0.53997031,0.09585306,0.30733535,2.05422068,-0.073849517,0.50820135,0,0,-0.442509369,-0.14031697,0.576434456,2.49548381,-0.0872665,0,0.03572603,0.07780191,0.02328511,0.07835422,0.02,0.09191748,0.02,0.13454623,0.02374862,0.18118892,0.02915546,0.11350343,0.02917786,0.03555841,0.02982569,0.07956978,0.02558093,0.0866078,0.03449935,0.05607265,0.03738678,0.04409481,0.02748409,0.10558032,0.02962941,0.18007481,0.05767328,0.11638165,0.05536552,0.0950542,0.02922478,0.12447345,0.0904423,0.02835919,0.05055186,0.03697412,0.05228387,0.07189091,0.749810998,1.563329142,0.037011272,0.646812058,1.010564502,0.032014738,0.386046435,0.072380843,-0.055535001,0.878660049,0.105257815,0.24223476
72,0.72,-0.153677659,0.18148658,-0.037381865,-0.01424495,-0.051717852,-0.13004474,-0.00966538,1.24107356,0.90535793,0.25201515,-0.00863291,-0.00322195,0.29661115,-1.95107701,0.061372367,0.13010626,0,0,-0.430366476,1.33863525,0.540249227,0.00226261,0.30862079,1.90901064,-0.073891061,0.52502354,0,0,-0.440285209,0.43085581,0.576467585,2.38916964,-0.0872665,0,0.03736323,0.07720114,0.02312428,0.07772449,0.02,0.09063217,0.02,0.13454753,0.02352953,0.17995775,0.0282471,0.11458542,0.02801366,0.03701997,0.02883064,0.07958537,0.02487879,0.08718825,0.03263568,0.05611924,0.0351367,0.04517074,0.02729632,0.10552227,0.02906555,0.18113657,0.05796322,0.11550899,0.05875367,0.09432837,0.03295321,0.12447696,0.08021096,0.02963168,0.04647637,0.03821122,0.06987039,0.07069767,0.761093175,1.566037733,0.036842006,0.659300693,1.01265651,0.032169823,0.420289662,0.070690733,-0.053822896,0.870310413,0.101413995,0.243598869
73,0.73,-0.154899039,0.19203857,-0.037182098,-0.00698852,-0.051504791,-0.18765268,-0.00962485,1.24413655,0.90530879,0.23240494,-0.0085368,-0.00814561,0.297361992,-1.9039041,0.061358409,0.12320186,0,0,-0.429291754,1.30327953,0.539895377,-0.04654796,0.309414968,1.7636798,-0.073809775,0.52124238,0,0,-0.438893507,0.97482896,0.575937597,2.14467577,-0.0872665,0,0.03666973,0.07660169,0.02298364,0.07712562,0.02,0.08933872,0.02,0.134549,0.023338,0.17870409,0.02745578,0.11567521,0.02788357,0.03842765,0.02796419,0.07960108,0.02426603,0.08773546,0.03127381,0.05614615,0.03318817,0.04636975,0.02662777,0.10563248,0.02791637,0.18212584,0.05525063,0.11470546,0.06242123,0.0933912,0.03451827,0.12430759,0.07164677,0.03097453,0.04297706,0.03938802,0.06962163,0.06958367,0.772336522,1.568570591,0.036634139,0.671773341,1.014561402,0.032253591,0.455652209,0.068218039,-0.05225041,0.86170113,0.097962691,0.245092762
74,0.74,-0.155168263,0.20200144,-0.037022205,-0.00161621,-0.051490822,-0.24984606,-0.00937297,1.24698066,0.9052883,0.20976052,-0.00843125,-0.01073376,0.297310934,-1.85805664,0.061413531,0.12499064,0,0,-0.42930712,1.26099054,0.539871085,-0.06378333,0.309338202,1.61628278,-0.073782982,0.4979284,0,0,-0.438947788,1.49288825,0.575904136,1.82883241,-0.0872665,0,0.03632803,0.07600068,0.02286063,0.07655833,0.02,0.08804711,0.02,0.13455072,0.02317053,0.17744051,0.02744895,0.11674086,0.03031016,0.03966189,0.02720923,0.07961523,0.02398137,0.08823928,0.02983621,0.05616315,0.0314983,0.04768717,0.02579219,0.10599904,0.02888086,0.18301806,0.05494088,0.11395607,0.07515349,0.09217219,0.04036088,0.12388681,0.0644316,0.03230394,0.03996456,0.0404572,0.07815468,0.06853656,0.783540897,1.570895546,0.036397316,0.684235639,1.016251396,0.032270164,0.491897816,0.065030898,-0.050845403,0.853021512,0.094912737,0.24664521
75,0.75,-0.157500837,0.20931994,-0.036192352,0.00130296,-0.053489259,-0.31597399,-0.00967107,1.24884293,0.90524515,0.18421413,-0.00828721,-0.01090544,0.299187728,-1.79853194,0.060890362,0.13694032,0,0,-0.426906424,1.18481589,0.539359007,-0.04736709,0.311220551,1.47228036,-0.073276992,0.45635914,0,0,-0.437639127,1.97194905,0.575195677,1.59655267,-0.0872665,0,0.03525273,0.07541105,0.02275303,0.07602135,0.02,0.08676887,0.02,0.13455296,0.02302408,0.17618241,0.02870969,0.11774521,0.02976309,0.04103317,0.02655103,0.07962678,0.02373298,0.08869769,0.0288394,0.05617751,0.03003088,0.04911625,0.0250631,0.10653575,0.02775682,0.18384567,0.05390664,0.11326167,0.07234103,0.09083402,0.03987755,0.12330156,0.05831978,0.0335992,0.03736526,0.04140278,0.07316936,0.06763487,0.794710847,1.57298182,0.036139264,0.696693457,1.017703801,0.032223618,0.528969638,0.061291136,-0.049643291,0.844478611,0.092258058,0.248168107
76,0.76,-0.157433922,0.21213054,-0.035137401,0.00153123,-0.05218815,-0.38300416,-0.00910736,1.24900158,0.90513492,0.15594676,-0.00836356,-0.00892321,0.299640143,-1.74191461,0.059459399,0.15850144,0,0,-0.429657341,1.09704492,0.539549252,-0.0058694,0.310793784,1.34331022,-0.071931057,0.39945615,0,0,-0.437968615,2.39983834,0.575120454,1.37759342,-0.0872665,0,0.03483225,0.07483971,0.02265892,0.07551229,0.02,0.08551563,0.02,0.13455467,0.022896,0.17494874,0.02945935,0.11873254,0.03133986,0.04225724,0.02648069,0.07963362,0.02395851,0.08910182,0.02797182,0.05619841,0.02900884,0.05063465,0.02496137,0.10720252,0.02677576,0.18459393,0.05700056,0.1125908,0.06502563,0.08947128,0.04276192,0.12251229,0.05338809,0.03485695,0.03511807,0.04224314,0.07910825,0.06680987,0.805855279,1.574799915,0.035865342,0.709153024,1.018899599,0.032118101,0.566822076,0.057191083,-0.048670214,0.836275315,0.089971332,0.249563153
77,0.77,-0.157798553,0.20982088,-0.034897623,-0.00139514,-0.052145759,-0.44957273,-0.00879132,1.24734322,0.90504953,0.12527194,-0.00817148,-0.00484985,0.299624076,-1.68669986,0.059445296,0.19058805,0,0,-0.429739183,0.99826953,0.539568183,0.05137717,0.310736492,1.22870621,-0.071946197,0.32861865,0,0,-0.438023674,2.78206482,0.575143839,1.19870539,-0.0872665,0,0.03369616,0.07430456,0.02257658,0.07502761,0.02,0.08430085,0.02,0.1345557,0.02278397,0.17375741,0.03147434,0.11964287,0.03132815,0.04351165,0.02616809,0.0796381,0.02399358,0.08945904,0.02696344,0.05624118,0.02786638,0.05226533,0.02484057,0.1079989,0.02592082,0.18526969,0.0557682,0.1119934,0.0672144,0.08797591,0.04517791,0.12154204,0.04890617,0.03609756,0.03317203,0.04298521,0.07444803,0.06609026,0.816988152,1.576321659,0.035578468,0.72162059,1.019822257,0.031957871,0.605382464,0.052913773,-0.04793789,0.82864145,0.088012084,0.250730061
78,0.78,-0.161183637,0.20442759,-0.032601179,-0.00832797,-0.05370417,-0.51526962,-0.00941499,1.24469355,0.90458821,0.09291013,-0.00829891,0.00145167,0.308166833,-1.62159089,0.057064494,0.23539206,0,0,-0.437919661,0.89098771,0.542147254,0.12735487,0.315803638,1.11799388,-0.069491846,0.24283135,0,0,-0.439794367,3.13765872,0.575989209,1.01794909,-0.0872665,0,0.03396586,0.07380854,0.02250455,0.07456083,0.02,0.08313666,0.02169415,0.13453866,0.02268598,0.17262683,0.03080069,0.12057064,0.03048121,0.04475505,0.0261465,0.07964134,0.02374406,0.08976826,0.02658832,0.05631589,0.02712358,0.05397613,0.02479219,0.10891171,0.02542657,0.18587445,0.05201966,0.11148605,0.07082581,0.08628002,0.04645376,0.12042067,0.04532874,0.03730984,0.03148429,0.04364008,0.07313568,0.06548203,0.828122177,1.577524922,0.035277798,0.73410197,1.020457496,0.031747304,0.644581158,0.048621499,-0.047460904,0.821789178,0.086318055,0.251564352
79,0.79,-0.162382204,0.19559063,-0.032108405,-0.0196332,-0.05399583,-0.57809237,-0.00929851,1.24101373,0.90450607,0.05920818,-0.00816754,0.00974227,0.309180376,-1.54607783,0.056836231,0.29256481,0,0,-0.437596099,0.77327384,0.542253116,0.21589058,0.316556313,1.01322403,-0.069205837,0.14437595,0,0,-0.439080374,3.46522541,0.575666841,0.83594359,-0.0872665,0,0.03243178,0.07337873,0.0237686,0.07409019,0.02,0.08203227,0.0214842,0.13453723,0.02260026,0.17157072,0.03314507,0.12135533,0.02997262,0.04591363,0.02612802,0.0796422,0.02421425,0.09001468,0.02575819,0.05644001,0.02622438,0.05579091,0.02444194,0.10994358,0.02499549,0.18641039,0.0517288,0.11102036,0.08581137,0.08432141,0.04645134,0.11915727,0.0419903,0.03850477,0.03001871,0.04419921,0.06708808,0.06498011,0.839266957,1.578394975,0.0349594,0.746602232,1.020793654,0.031490858,0.684315779,0.044429169,-0.047249081,0.81590412,0.084812833,0.251972411
80,0.8,-0.162775024,0.18198711,-0.031846698,-0.03533197,-0.053985432,-0.63570744,-0.00899315,1.2359602,0.90447455,0.02451855,-0.00797204,0.01962111,0.309194694,-1.48023523,0.056818723,0.35994981,0,0,-0.437628526,0.66480833,0.542255485,0.31003605,0.316471829,0.92073111,-0.069280397,0.03640146,0,0,-0.439082144,3.76134109,0.575620234,0.62684517,-0.0872665,0,0.03084209,0.07302197,0.02496124,0.07361637,0.02,0.08099438,0.02129934,0.13454027,0.02227588,0.17060387,0.03309766,0.1221282,0.02908741,0.04701237,0.02560859,0.07964439,0.02393717,0.09021413,0.02503344,0.05662061,0.02544006,0.05769361,0.02413547,0.11106412,0.02436829,0.18688366,0.04882185,0.11060518,0.08218029,0.08228901,0.04547215,0.11775559,0.03911375,0.03967494,0.02874465,0.04463227,0.06244484,0.06458601,0.850438392,1.578918213,0.034614949,0.759125516,1.02082273,0.031193106,0.724488631,0.040454529,-0.047305459,0.811114376,0.083409254,0.251875075
81,0.81,-0.164414047,0.16567284,-0.030777513,-0.05475205,-0.054540933,-0.68697382,-0.0088778,1.23044433,0.90439159,-0.01039654,-0.00791187,0.03059669,0.311169604,-1.41912112,0.055771627,0.43372442,0,0,-0.437938653,0.56440193,0.542538526,0.40499312,0.317144346,0.83081531,-0.06830159,-0.07827844,0,0,-0.437207093,4.05065177,0.574356102,0.38202623,-0.0872665,0,0.02971466,0.07273901,0.0248412,0.073143,0.02,0.08002657,0.02113757,0.1345437,0.02199186,0.16973275,0.03218883,0.12284615,0.02844769,0.04802026,0.02515441,0.07964928,0.02369435,0.09035901,0.02440102,0.05686102,0.02475588,0.05967839,0.02386766,0.11227412,0.02382034,0.18729528,0.04736873,0.11023538,0.09800347,0.08008358,0.05169485,0.11616012,0.03663015,0.04079466,0.02763601,0.04496162,0.05799451,0.06428508,0.861651754,1.579087674,0.034235673,0.771675533,1.020540737,0.030858773,0.765012477,0.036766276,-0.047627316,0.807484963,0.082023073,0.251229943
82,0.82,-0.164709533,0.14858804,-0.030575626,-0.07733525,-0.05446077,-0.7297797,-0.00854293,1.22528936,0.90437792,-0.04486984,-0.00771447,0.04212697,0.311100065,-1.36007207,0.055824716,0.50967793,0,0,-0.43803354,0.47127014,0.542555731,0.49370471,0.317079111,0.74387922,-0.068285681,-0.19614521,0,0,-0.437231177,4.29344711,0.574322622,0.23707864,-0.0872665,0,0.02848056,0.07253459,0.02635691,0.07263761,0.02,0.07912825,0.02099601,0.13454688,0.02174346,0.16895786,0.03192846,0.1234741,0.0281141,0.04892979,0.02475783,0.07965503,0.02348209,0.09044985,0.02384892,0.05716331,0.02415874,0.06173806,0.02363359,0.11356426,0.02334176,0.18764595,0.06607026,0.10971081,0.14662745,0.07745651,0.08717003,0.11423233,0.03448181,0.04196695,0.02667051,0.04520586,0.05455531,0.06407065,0.872918063,1.578904179,0.033811654,0.784253953,1.019950772,0.030493031,0.805822031,0.03351577,-0.048213442,0.805013656,0.080580137,0.250028917
83,0.83,-0.164968047,0.13047747,-0.030386109,-0.10181601,-0.054373708,-0.76098173,-0.00824182,1.22043849,0.90433221,-0.07809955,-0.00753412,0.05340035,0.311008414,-1.31678087,0.055883012,0.5818996,0,0,-0.438137219,0.4021237,0.542580684,0.55586641,0.317082878,0.66192842,-0.068229084,-0.31155028,0,0,-0.437227063,4.51073892,0.574295987,0.0179842,-0.0872665,0,0.02740609,0.07240599,0.02946702,0.07209119,0.02,0.07829517,0.0208721,0.13454994,0.02152617,0.16827315,0.03178008,0.12402915,0.02778012,0.04976543,0.02466222,0.07965866,0.02391963,0.09048584,0.02336673,0.05752669,0.02363734,0.06385944,0.02317901,0.11492793,0.02292363,0.18793754,0.0777833,0.10920286,0.15218455,0.07476616,0.10035789,0.11229273,0.03262047,0.04317045,0.02610412,0.04537874,0.0509772,0.06393204,0.884247342,1.57837644,0.033334058,0.796860301,1.019063616,0.030101537,0.846786676,0.03080674,-0.049049204,0.803626948,0.07902616,0.248303661
84,0.84,-0.165279079,0.11248914,-0.030133169,-0.12704159,-0.05423325,-0.77744061,-0.00793481,1.21623162,0.90430574,-0.10984255,-0.00735728,0.06358385,0.310991009,-1.27806971,0.055879537,0.64344154,0,0,-0.438220596,0.3490315,0.542603476,0.61216246,0.3170488,0.59070252,-0.06818655,-0.41900264,0,0,-0.437250155,4.67387012,0.574283347,-0.1445791,-0.0872665,0,0.0267223,0.07234419,0.02902852,0.07154363,0.02,0.07752015,0.02076364,0.13455255,0.02133606,0.16766796,0.03053243,0.12454952,0.02714367,0.05056018,0.02432832,0.07966175,0.02367961,0.09047655,0.02294544,0.05794865,0.02318189,0.06602913,0.02303111,0.11633471,0.02255819,0.18817498,0.07304922,0.10886805,0.15605052,0.0721361,0.11210376,0.1102898,0.03100552,0.04417486,0.02558699,0.0454872,0.04817117,0.0638691,0.895648041,1.577517562,0.032794222,0.809492626,1.017895834,0.029690473,0.887755324,0.028721167,-0.050111116,0.803190725,0.077328319,0.24612364
85,0.85,-0.166599027,0.09664479,-0.028964218,-0.15099862,-0.053556642,-0.77766351,-0.00789781,1.21336192,0.90421246,-0.13947863,-0.00742611,0.07178133,0.312474135,-1.24378243,0.054488164,0.68652732,0,0,-0.438367834,0.31579444,0.543128868,0.65172034,0.318270976,0.51934755,-0.066824693,-0.51277632,0,0,-0.436721234,4.81293795,0.57425875,-0.23321524,-0.0872665,0,0.0266303,0.07233393,0.03141389,0.07095605,0.024023,0.07672443,0.0206687,0.13455496,0.0218981,0.16711908,0.03038248,0.12500009,0.02853516,0.05117379,0.02428672,0.07966382,0.02403921,0.09040814,0.02257726,0.05842188,0.02278392,0.06822885,0.02290214,0.11777527,0.02248807,0.18836083,0.07513118,0.10860742,0.15062934,0.06955665,0.11386136,0.10825265,0.02985961,0.0451054,0.02653041,0.04553559,0.0444355,0.06387328,0.907123146,1.57634525,0.032186881,0.82214767,1.016468391,0.029266331,0.928654177,0.027438892,-0.051371838,0.803538081,0.075478395,0.243606738
86,0.86,-0.166858956,0.08285128,-0.02873599,-0.17294868,-0.053614245,-0.75987175,-0.00781446,1.211641,0.90423638,-0.16682216,-0.00720933,0.07745677,0.312595757,-1.21926764,0.054491708,0.70758812,0,0,-0.438338145,0.27721495,0.543173445,0.69346591,0.318240726,0.45386226,-0.066890336,-0.58895836,0,0,-0.436717142,4.91939245,0.574219951,-0.29376871,-0.0872665,0,0.02655072,0.07235818,0.0302154,0.07037595,0.02441676,0.07598139,0.02058557,0.13455683,0.02198439,0.1666172,0.02931667,0.12543566,0.02777405,0.05187981,0.02400023,0.07966611,0.02403448,0.09029532,0.02225538,0.05893537,0.02243606,0.07039995,0.0225398,0.11924627,0.02217779,0.18850189,0.06878008,0.10842082,0.13114711,0.06708122,0.10301349,0.10620806,0.02860666,0.0460335,0.02621208,0.04555724,0.04200666,0.06393592,0.918672277,1.574881647,0.031508848,0.834821212,1.014804635,0.028835551,0.969386058,0.027044534,-0.05279397,0.804470416,0.073488706,0.240896612
87,0.87,-0.168156486,0.07227213,-0.028300971,-0.19270923,-0.054279858,-0.7228259,-0.00790579,1.2113567,0.90419655,-0.19136643,-0.00702327,0.08025469,0.314340291,-1.21056715,0.054276345,0.70966263,0,0,-0.438301111,0.26190657,0.543763402,0.72390743,0.319197213,0.39793403,-0.066676631,-0.64485786,0,0,-0.435545602,4.97747236,0.573327959,-0.30467329,-0.0872665,0,0.02622923,0.07241374,0.02916982,0.06979737,0.02468783,0.0752907,0.0205128,0.13455798,0.02199761,0.16613883,0.02838748,0.12585267,0.02704359,0.05257817,0.02374946,0.07967038,0.02403015,0.09014602,0.02197393,0.05947772,0.02213193,0.07251634,0.02247198,0.12071892,0.02190608,0.18860325,0.06255951,0.1083097,0.11706603,0.06466233,0.09153785,0.10412532,0.02751588,0.04698421,0.02618494,0.04556555,0.03938943,0.06408779,0.930291612,1.573150969,0.030756456,0.847507105,1.012931786,0.028403247,1.009821839,0.027655628,-0.054336633,0.805780746,0.071385021,0.238136459
