,time,pelvis_tilt,pelvis_tilt_speed,pelvis_list,pelvis_list_speed,pelvis_rotation,pelvis_rotation_speed,pelvis_tx,pelvis_tx_speed,pelvis_ty,pelvis_ty_speed,pelvis_tz,pelvis_tz_speed,hip_flexion_r,hip_flexion_r_speed,hip_adduction_r,hip_adduction_r_speed,hip_rotation_r,hip_rotation_r_speed,knee_angle_r,knee_angle_r_speed,ankle_angle_r,ankle_angle_r_speed,hip_flexion_l,hip_flexion_l_speed,hip_adduction_l,hip_adduction_l_speed,hip_rotation_l,hip_rotation_l_speed,knee_angle_l,knee_angle_l_speed,ankle_angle_l,ankle_angle_l_speed,lumbar_extension,lumbar_extension_speed,abd_r_activation,abd_r_fiber_length,add_r_activation,add_r_fiber_length,hamstrings_r_activation,hamstrings_r_fiber_length,bifemsh_r_activation,bifemsh_r_fiber_length,glut_max_r_activation,glut_max_r_fiber_length,iliopsoas_r_activation,iliopsoas_r_fiber_length,rect_fem_r_activation,rect_fem_r_fiber_length,vasti_r_activation,vasti_r_fiber_length,abd_l_activation,abd_l_fiber_length,add_l_activation,add_l_fiber_length,hamstrings_l_activation,hamstrings_l_fiber_length,bifemsh_l_activation,bifemsh_l_fiber_length,glut_max_l_activation,glut_max_l_fiber_length,iliopsoas_l_activation,iliopsoas_l_fiber_length,rect_fem_l_activation,rect_fem_l_fiber_length,vasti_l_activation,vasti_l_fiber_length,gastroc_l_activation,gastroc_l_fiber_length,soleus_l_activation,soleus_l_fiber_length,tib_ant_l_activation,tib_ant_l_fiber_length,head_pos_x,head_pos_y,head_pos_z,com_pos_x,com_pos_y,com_pos_z,toes_l_x,toes_l_y,toes_l_z,pros_foot_r_x,pros_foot_r_y,pros_foot_r_z
466,4.66,-0.08745138,0.09500278,-0.01415917,0.02749449,-0.0309808,0.04270048,5.655714383,1.42972782,0.90643068,-0.09177457,0.01990579,-0.1633219,-0.11965372,-0.67335234,-0.15297458,-0.52861001,0,0,-0.27343511,-1.32490829,0.15976116,-1.18279075,0.54649276,0.34455871,-0.01584885,0.39121695,0,0,-0.22203872,-3.10094779,-0.07225064,-0.88253867,-0.0872665,0,0.19516983,0.06437678,0.02530389,0.06811719,0.1015653,0.05381349,0.0227689,0.13500043,0.07595807,0.14524145,0.02060576,0.13996267,0.02023905,0.06828301,0.02015334,0.07851834,0.02239175,0.08799865,0.03000549,0.06438947,0.02834742,0.08625978,0.022,0.12997544,0.02012236,0.18840461,0.03391217,0.10849666,0.034338,0.04505992,0.02389737,0.08931692,0.04416957,0.05453799,0.04156075,0.04418113,0.03427455,0.06630342,5.658141775,1.537952842,0.00935995,5.59922778,0.977336164,0.018718242,5.992366829,0.048567288,-0.062454819,5.299375413,0.081600708,0.232646638
467,4.67,-0.08644767,0.10494103,-0.01394748,0.01372607,-0.03032276,0.08778703,5.670051767,1.43705421,0.90562634,-0.06918904,0.01826569,-0.16383579,-0.12579004,-0.54824047,-0.15801206,-0.46694573,0,0,-0.28783925,-1.56203805,0.1462783,-1.52151924,0.54979759,0.31436082,-0.01200068,0.37480859,0,0,-0.25376063,-3.23080739,-0.08001568,-0.65968342,-0.0872665,0,0.24484137,0.06389459,0.02463705,0.06854814,0.08974676,0.05382329,0.02242332,0.1349971,0.06806955,0.14496095,0.02053048,0.14015361,0.36823817,0.06592579,0.0201343,0.07853564,0.02277215,0.08819487,0.02949483,0.06422444,0.02981298,0.08544282,0.022,0.12917546,0.02010717,0.18862094,0.03212805,0.10833759,0.03249577,0.04652105,0.02340905,0.09076325,0.04417724,0.05390819,0.03874486,0.0439317,0.0327257,0.06674765,5.671844467,1.537153405,0.007887773,5.612943275,0.976486688,0.01759593,5.996251817,0.041094804,-0.061316399,5.310668862,0.082523267,0.234972795
468,4.68,-0.08536539,0.11081515,-0.01392237,-0.01188503,-0.02917179,0.1474354,5.684439944,1.43986935,0.90504227,-0.04798749,0.01665231,-0.15727261,-0.13050963,-0.38963205,-0.16164036,-0.21176054,0,0,-0.30479679,-1.83506164,0.12931872,-1.88230443,0.55273572,0.27102815,-0.00842351,0.33596452,0,0,-0.28640398,-3.28635003,-0.08514786,-0.35233907,-0.0872665,0,0.20261788,0.0636568,0.024055,0.06885934,0.0796311,0.05387767,0.02212079,0.13498946,0.06140522,0.14482125,0.10253364,0.13960708,0.39363289,0.06386097,0.05918009,0.07814968,0.02525231,0.08835041,0.03217992,0.06403653,0.05455298,0.08431711,0.022,0.12832512,0.02009387,0.18881639,0.03083273,0.10820511,0.03089726,0.04805125,0.02298243,0.09225968,0.04541602,0.05323296,0.0376966,0.04370113,0.03135245,0.06708325,5.685547447,1.536572161,0.006350893,5.626762411,0.975810748,0.016445058,5.999369047,0.034233888,-0.060432308,5.324044546,0.082818515,0.236548371
469,4.69,-0.0842507,0.11531702,-0.01408049,-0.01654768,-0.02759365,0.16605222,5.698831239,1.43947738,0.90465962,-0.02847554,0.01510282,-0.15338702,-0.13346807,-0.19567897,-0.16310384,-0.1011256,0,0,-0.32463122,-2.13696744,0.10865878,-2.26227875,0.55507627,0.18175587,-0.00521747,0.30966441,0,0,-0.31912863,-3.23805866,-0.08714057,-0.05630454,-0.0872665,0,0.17031456,0.06361883,0.11627092,0.068493,0.07115959,0.05399037,0.02210533,0.13493466,0.05574711,0.14483577,0.16325969,0.13913276,0.31776327,0.0629412,0.15687665,0.07756264,0.03267586,0.08843675,0.03962795,0.06381905,0.1501987,0.0826112,0.0240125,0.12743027,0.02604752,0.1889406,0.02970691,0.10809226,0.02950855,0.04962043,0.02260958,0.093766,0.08909906,0.05220508,0.0354069,0.04350574,0.0313171,0.06726877,5.699232388,1.536190089,0.004785122,5.640633811,0.975285631,0.015261298,6.001860888,0.028134679,-0.059815237,5.338558766,0.082630294,0.236750261
470,4.7,-0.0830065,0.13420317,-0.01423323,-0.01585632,-0.02586683,0.17664861,5.713252564,1.44502151,0.90447752,-0.00709419,0.01358001,-0.15039768,-0.1342998,0.03529217,-0.16391891,-0.06547345,0,0,-0.34762821,-2.46560149,0.08406812,-2.66987099,0.55606385,0.00104251,-0.00221094,0.28748288,0,0,-0.35075932,-3.05578994,-0.08509914,0.49481027,-0.0872665,0,0.14505871,0.06366222,0.23284955,0.0681334,0.06401988,0.054146,0.02184309,0.13484564,0.05092276,0.14495087,0.20663979,0.13877319,0.40024138,0.06238476,0.19337317,0.07737038,0.08540027,0.08830072,0.11340693,0.06328778,0.57281849,0.07926691,0.0235114,0.12656299,0.10091614,0.18875148,0.02872725,0.10801537,0.02830084,0.05120803,0.02228365,0.09522422,0.52286232,0.04922143,0.15022494,0.04270411,0.03350209,0.06732123,5.712865513,1.536007915,0.003257261,5.654492052,0.974924071,0.014073927,6.003842271,0.022908498,-0.059395806,5.353700783,0.082328362,0.236507482
471,4.71,-0.08162065,0.13299606,-0.01446696,-0.03815606,-0.02413828,0.16267146,5.727700354,1.43958453,0.9045277,0.01765749,0.01212445,-0.13752054,-0.132689,0.29221825,-0.16430521,0.02141736,0,0,-0.37392661,-2.79559038,0.05528475,-3.0968998,0.55510239,-0.17971977,0.00039981,0.21989527,0,0,-0.38008407,-2.79917215,-0.07731688,0.84882568,-0.0872665,0,0.12493044,0.06373293,0.31585129,0.06793076,0.0579701,0.05434635,0.02161332,0.13480295,0.04679433,0.14505843,0.27591737,0.13841975,0.40490188,0.06195404,0.23066434,0.07730191,0.13063549,0.08818481,0.15960993,0.06286445,0.47540418,0.07668023,0.0239241,0.12573704,0.18298331,0.18856256,0.02762125,0.10800295,0.0272496,0.05278286,0.02199865,0.09657383,0.75425072,0.04511427,0.16005655,0.04182875,0.03228582,0.06729312,5.726435733,1.536056031,0.001745778,5.668304706,0.97475813,0.012902609,6.005519279,0.018792745,-0.059180818,5.370625702,0.081614045,0.236094114
472,4.72,-0.08057418,0.07354125,-0.01506176,-0.07687917,-0.02280582,0.09496199,5.741933044,1.40417402,0.9048359,0.0443343,0.01087107,-0.11355803,-0.12833974,0.58218671,-0.16319016,0.18561754,0,0,-0.40358262,-3.13496345,0.02219228,-3.53469912,0.55278194,-0.28595796,0.00200819,0.10599435,0,0,-0.40641026,-2.45990387,-0.06780911,1.08365311,-0.0872665,0,0.10864211,0.06393144,0.29344481,0.06782492,0.05282044,0.0547978,0.02141231,0.13487071,0.04325043,0.14537724,0.23790057,0.13826125,0.31711234,0.06174557,0.19188948,0.07720019,0.15968196,0.08810985,0.18436421,0.06256742,0.60182749,0.07466326,0.02498869,0.12497168,0.24365117,0.18838085,0.02665766,0.10805232,0.02633382,0.05427978,0.0217494,0.09778418,0.8023544,0.04134814,0.13858617,0.04126033,0.03200377,0.06715156,5.740005484,1.536357485,0.000188357,5.682113668,0.9747775,0.011758385,6.006960621,0.015416392,-0.05918076,5.392711259,0.079167205,0.235001323
473,4.73,-0.08004878,0.04126849,-0.01588727,-0.0854976,-0.02219764,0.03555129,5.755813674,1.37563884,0.90541921,0.07233951,0.00981674,-0.09858098,-0.1209657,0.89520179,-0.16094012,0.25899229,0,0,-0.43660568,-3.4658137,-0.01522838,-3.95556508,0.54914172,-0.46621258,0.00276035,0.05287737,0,0,-0.42913595,-2.07189703,-0.05636059,1.28108321,-0.0872665,0,0.09529767,0.06440244,0.28245707,0.06759138,0.04841992,0.05547955,0.02123644,0.13490361,0.04046122,0.14618519,0.20369304,0.13804407,0.25604567,0.06170172,0.17543458,0.07718623,0.18332584,0.08802445,0.19623584,0.06236224,0.59928377,0.07292511,0.02486513,0.12430569,0.28336581,0.18817817,0.02581786,0.10818027,0.02553549,0.05565474,0.02153136,0.09882866,0.56004865,0.03913739,0.12034297,0.04097426,0.03418228,0.06685257,5.753552911,1.536931257,-0.001353399,5.695894693,0.974985695,0.010653504,6.008248086,0.012842333,-0.059275954,5.418814681,0.07545238,0.233304255
474,4.74,-0.07971376,0.02286238,-0.01676529,-0.09067225,-0.02203989,-0.00594178,5.769457289,1.35120299,0.90627845,0.0991895,0.00889786,-0.0846676,-0.11039942,1.21857214,-0.15802243,0.32397083,0,0,-0.47282181,-3.77093248,-0.05655475,-4.31100778,0.54339258,-0.67682862,0.00310343,0.01441373,0,0,-0.44787287,-1.67615698,-0.04266232,1.43208727,-0.0872665,0,0.08425419,0.06501029,0.27220619,0.06724374,0.04464707,0.05636131,0.02108253,0.13493567,0.03831519,0.14724555,0.19506574,0.13758471,0.21129319,0.06168169,0.18043197,0.07714322,0.19604806,0.08792055,0.20133732,0.06217605,0.59997624,0.07153571,0.0247564,0.12374475,0.30267059,0.1879104,0.02508549,0.108414,0.02483915,0.05693241,0.0213406,0.09968974,0.41901971,0.03820968,0.10550472,0.04088105,0.03929302,0.06635716,5.766983985,1.53777984,-0.0028165,5.709584641,0.975397804,0.009599965,6.009331219,0.010957277,-0.059399854,5.448806308,0.070861678,0.23122742
475,4.75,-0.07959878,0.00151427,-0.01769984,-0.0952678,-0.02229759,-0.04353662,5.78283408,1.3244487,0.90739473,0.12382346,0.0081246,-0.07042144,-0.09660024,1.53975867,-0.15451793,0.36846223,0,0,-0.51189443,-4.03533936,-0.10096107,-4.54889829,0.53565531,-0.87183947,0.00307118,-0.01771457,0,0,-0.46267857,-1.28392737,-0.02797769,1.50432095,-0.0872665,0,0.07503837,0.06574384,0.24548774,0.06684741,0.04140317,0.05738706,0.02094783,0.13496696,0.0359406,0.14855457,0.18482946,0.13691519,0.17735354,0.06161239,0.16353516,0.07710591,0.20360483,0.08778664,0.20201817,0.06198062,0.59922356,0.07033336,0.02652471,0.12326751,0.3110176,0.18756059,0.02444645,0.10874838,0.02423143,0.05811344,0.02117369,0.10037175,0.32698035,0.03786792,0.09300593,0.04092652,0.06419916,0.06551453,5.780287554,1.53888438,-0.004191458,5.723137823,0.976015135,0.008615712,6.010182083,0.009560935,-0.059528923,5.481361014,0.066017569,0.228846839
476,4.76,-0.07964492,-0.00538743,-0.01863546,-0.09139401,-0.02285405,-0.06156889,5.795966585,1.30451857,0.90875206,0.14701408,0.00747288,-0.06050867,-0.07966874,1.84162417,-0.15092036,0.34438047,0,0,-0.55333304,-4.24133581,-0.14697354,-4.6111866,0.52591261,-1.08356502,0.00283954,-0.02520975,0,0,-0.47336753,-0.85601945,-0.01346281,1.49608194,-0.0872665,0,0.06729405,0.0665529,0.25929108,0.06636795,0.03860722,0.05845619,0.02082993,0.13494425,0.03388468,0.15003449,0.21608729,0.13594964,0.1528567,0.06148249,0.18347916,0.07710143,0.20809673,0.08761777,0.20618332,0.06175281,0.59388897,0.06925847,0.02645947,0.1229137,0.31703895,0.18711886,0.02388859,0.1091719,0.02370082,0.05919175,0.02102761,0.10087192,0.26514801,0.03782157,0.0823479,0.04155815,0.06418001,0.06466682,5.793448875,1.540229468,-0.005461296,5.736502488,0.976848258,0.007719227,6.010885641,0.008493404,-0.059622553,5.514387953,0.061696063,0.226487
477,4.77,-0.07965621,0.0029804,-0.01954042,-0.09068913,-0.02343666,-0.0526358,5.80895297,1.29285171,0.91032004,0.16564363,0.00691274,-0.05120411,-0.05987885,2.11062853,-0.14761961,0.3217979,0,0,-0.5964716,-4.37498382,-0.19253864,-4.44883489,0.51403722,-1.28362495,0.00258262,-0.02732376,0,0,-0.48006309,-0.48962458,0.00110301,1.43339246,-0.0872665,0,0.06074815,0.06734087,0.29423447,0.06586491,0.0361923,0.05949474,0.02072673,0.13486954,0.03261436,0.1514881,0.27269796,0.13477888,0.45041466,0.06018688,0.26549914,0.07704455,0.2017689,0.08742842,0.19576982,0.06150393,0.61933379,0.0682146,0.02809726,0.12265636,0.31497528,0.18658627,0.02340138,0.10968724,0.02323735,0.06017701,0.02089976,0.10119829,0.21770689,0.038108,0.07344049,0.04253009,0.06112811,0.06393128,5.806442098,1.541784897,-0.006621626,5.749631508,0.977891791,0.006924751,6.011535683,0.007720664,-0.059672378,5.5466219,0.058304897,0.224428583
478,4.78,-0.07964235,-0.00867672,-0.02046981,-0.09453806,-0.02394098,-0.05766177,5.821804699,1.27335506,0.91204683,0.17885294,0.00645847,-0.03920967,-0.03761534,2.33471059,-0.14441831,0.31415499,0,0,-0.64054958,-4.42989847,-0.23513383,-4.00750552,0.50050517,-1.40018182,0.00224488,-0.04264895,0,0,-0.4835214,-0.21776399,0.01502747,1.33598025,-0.0872665,0,0.05518783,0.06808291,0.26867063,0.06549444,0.03410268,0.06058437,0.02063638,0.1348532,0.03151132,0.15284565,0.29817623,0.13371467,0.35000686,0.05890955,0.21923557,0.07708187,0.20784997,0.08719053,0.19871434,0.06120523,0.60461274,0.06723818,0.02707472,0.12251829,0.31471766,0.18596668,0.02297572,0.1102754,0.02283239,0.06108378,0.02078786,0.10138724,0.18192804,0.03935653,0.0659463,0.04349344,0.06385921,0.06323197,5.819284638,1.543498249,-0.007687318,5.762533684,0.97910792,0.00623691,6.012133173,0.007125894,-0.059691316,5.579112468,0.055551529,0.222611718
479,4.79,-0.07983017,-0.0198722,-0.02139513,-0.08878244,-0.02462006,-0.06935697,5.834422793,1.25445625,0.91388754,0.18937433,0.00611661,-0.03060079,-0.01348473,2.46826183,-0.14149098,0.26471719,0,0,-0.68463538,-4.35512252,-0.27162309,-3.23669501,0.48606552,-1.50421597,0.00178297,-0.04345504,0,0,-0.48448339,0.03159178,0.02786477,1.2163796,-0.0872665,0,0.05044487,0.06884159,0.23097519,0.06521873,0.0322917,0.06165393,0.02055728,0.13480216,0.03147136,0.15426316,0.28656925,0.13277942,0.28124425,0.05821836,0.21963336,0.07722411,0.20091912,0.08693843,0.18972314,0.06090445,0.62618605,0.0662997,0.02668543,0.12246292,0.31705156,0.18529188,0.02260372,0.11090183,0.02247843,0.06190921,0.02068989,0.10147888,0.15664941,0.04070441,0.05960538,0.04439482,0.05866226,0.0626001,5.832021072,1.545325272,-0.008647241,5.775230973,0.980464215,0.005654586,6.012652163,0.00667434,-0.059665183,5.610761105,0.053548286,0.221106414
480,4.8,-0.08001134,-0.02158539,-0.02223422,-0.07881703,-0.02531176,-0.07412955,5.846910227,1.24057288,0.91583035,0.19873642,0.00583766,-0.02504925,0.01159687,2.55576742,-0.13918321,0.19476761,0,0,-0.7274244,-4.2093251,-0.29885869,-2.21144527,0.47044177,-1.60507648,0.00139649,-0.03564086,0,0,-0.48302221,0.25093905,0.03963838,1.08312883,-0.0872665,0,0.04638463,0.06955009,0.19313067,0.06502797,0.03072006,0.06275863,0.02048803,0.13476136,0.0300097,0.15564143,0.28979066,0.1318595,0.29215639,0.05759562,0.19493372,0.0774084,0.20246802,0.08665923,0.18937897,0.06057933,0.59311785,0.06545117,0.02804592,0.12245352,0.3160407,0.18456277,0.02227853,0.11157571,0.02216898,0.06267023,0.02060413,0.10149035,0.15560188,0.04155058,0.05421454,0.04519512,0.05422128,0.06205864,5.844622739,1.547255056,-0.009490648,5.787740309,0.98194632,0.00516952,6.013095212,0.00631837,-0.059591027,5.64248515,0.052171918,0.220112432
481,4.81,-0.08027511,-0.02811258,-0.02295747,-0.06537073,-0.02610316,-0.08092277,5.859233559,1.22550354,0.9178574,0.20664317,0.00560727,-0.02163847,0.0376946,2.66315823,-0.13766176,0.10650278,0,0,-0.76885363,-4.07148115,-0.31494217,-0.99727305,0.45403961,-1.67980239,0.00109307,-0.02320677,0,0,-0.47944064,0.46550646,0.0496193,0.91472706,-0.0872665,0,0.04289818,0.0702342,0.1629547,0.06491568,0.02935451,0.06385326,0.02042739,0.1346945,0.029246,0.1570363,0.25764761,0.1310117,0.28662877,0.05690233,0.17428067,0.07767997,0.20498498,0.08635531,0.17737846,0.0602517,0.60495033,0.06465448,0.02865073,0.12249702,0.31820523,0.18378661,0.02199417,0.11228058,0.02189837,0.0633652,0.02052905,0.10139976,0.15547683,0.04207733,0.04999417,0.04588135,0.04961978,0.06159462,5.857112713,1.549270431,-0.010217851,5.800084513,0.983544386,0.004772047,6.013513707,0.006000838,-0.059480508,5.673472805,0.051499515,0.219700916
482,4.82,-0.08055409,-0.03026522,-0.02354362,-0.05196631,-0.02690132,-0.08056019,5.871433117,1.21316502,0.91996013,0.21348236,0.00540002,-0.01975529,0.06483257,2.76245619,-0.13706685,0.01270365,0,0,-0.8087303,-3.89647993,-0.31897627,0.17343795,0.43685625,-1.74867975,0.0009337,-0.00947525,0,0,-0.47376957,0.66014011,0.057933,0.74856297,-0.0872665,0,0.03989657,0.07086834,0.13922819,0.06488435,0.02816681,0.064957,0.0203743,0.13461209,0.02807318,0.15840613,0.22879036,0.1302119,0.26692616,0.05624438,0.15098382,0.07801823,0.20028177,0.08604973,0.171202,0.05990931,0.61527199,0.06384971,0.02880641,0.12262597,0.3191,0.18297082,0.02174548,0.11301527,0.02166168,0.06399282,0.02046331,0.10120164,0.15290393,0.04258563,0.04629596,0.04646422,0.04647125,0.06120062,5.8694887,1.551363297,-0.010835998,5.812279043,0.985251381,0.004453037,6.013984077,0.005734498,-0.059349988,5.704142654,0.051466337,0.219960761
483,4.83,-0.08088201,-0.03424915,-0.02399812,-0.0389748,-0.02769947,-0.07688232,5.883497328,1.20000032,0.92212087,0.21842551,0.00520959,-0.01855823,0.09281117,2.82085486,-0.13739405,-0.07753345,0,0,-0.84647499,-3.63119025,-0.31228468,1.15625165,0.41911131,-1.8011414,0.00090754,0.00497025,0,0,-0.46635054,0.82100876,0.06464347,0.59355076,-0.0872665,0,0.03730653,0.07146457,0.12023498,0.06492881,0.02713287,0.06606635,0.02032781,0.13451051,0.03272897,0.1597144,0.19576336,0.12943629,0.22090795,0.05571284,0.13000536,0.07841934,0.19661242,0.08573779,0.1724281,0.0595356,0.61190734,0.06308195,0.02819759,0.12283759,0.31619489,0.18212741,0.02152793,0.11377079,0.02145462,0.06455793,0.02040575,0.10090972,0.15055904,0.04309088,0.04318068,0.0469518,0.04376296,0.06086766,5.881760424,1.553516121,-0.011354483,5.824335862,0.987054913,0.004205569,6.014489016,0.005521186,-0.059213092,5.734361775,0.052046044,0.220884043
484,4.84,-0.0812482,-0.04058369,-0.02432158,-0.02551002,-0.02841684,-0.06639025,5.895431493,1.18611065,0.92432066,0.22102004,0.00502615,-0.01819622,0.12107937,2.82835671,-0.13859688,-0.1625479,0,0,-0.88105074,-3.27442258,-0.29601167,2.08303585,0.40087535,-1.84184892,0.0010446,0.02255692,0,0,-0.45742603,0.95987537,0.06988287,0.45001854,-0.0872665,0,0.03506725,0.07202483,0.10481041,0.06508763,0.02623209,0.06718788,0.02028709,0.13438775,0.0311046,0.16108795,0.16780258,0.12866012,0.18837366,0.05529774,0.11277024,0.07886281,0.19473065,0.08541496,0.16208636,0.05916935,0.60419255,0.06237263,0.02766577,0.1230999,0.31580397,0.18125293,0.0213376,0.1145437,0.02127345,0.06506957,0.02035535,0.10053986,0.14831422,0.04356947,0.04170339,0.04729911,0.04142752,0.06059395,5.893926346,1.555710129,-0.011779266,5.836261501,0.988938206,0.004024854,6.014985746,0.00535502,-0.059070948,5.764342011,0.053184458,0.222431061
485,4.85,-0.08171546,-0.05339708,-0.0245101,-0.01231852,-0.0290159,-0.05233337,5.907213234,1.16988129,0.92653103,0.22056412,0.00484617,-0.01778489,0.14923966,2.79456147,-0.14061163,-0.23792291,0,0,-0.91169236,-2.83597625,-0.27134574,2.77704026,0.38233218,-1.8651444,0.0013525,0.03919934,0,0,-0.44719619,1.0854645,0.07367154,0.30578729,-0.0872665,0,0.03312798,0.07255863,0.09213695,0.06535519,0.02544678,0.06835009,0.02025144,0.13425463,0.030947,0.16245961,0.14455199,0.12785861,0.16161494,0.054922,0.09869369,0.07931468,0.19023433,0.08509096,0.1600853,0.05879205,0.60399934,0.0617029,0.02720192,0.12339994,0.31403486,0.18035903,0.02117106,0.11532628,0.02111492,0.06552969,0.02031121,0.10010405,0.14549296,0.04403295,0.04469317,0.04744145,0.03914968,0.06037909,5.906003692,1.557917118,-0.012109446,5.848061769,0.99088042,0.003908247,6.015452408,0.00522417,-0.058927889,5.794482575,0.05482993,0.224551544
486,4.86,-0.08230687,-0.06356916,-0.0245671,0.00057929,-0.0294273,-0.02779217,5.918834368,1.15470383,0.92872243,0.21723411,0.00466849,-0.0177544,0.17688854,2.73154866,-0.14331851,-0.30089818,0,0,-0.937323,-2.28635751,-0.24465293,2.6237523,0.36357233,-1.88805508,0.00184283,0.05869344,0,0,-0.43574234,1.20103983,0.0761181,0.19766649,-0.0872665,0,0.03286602,0.07305742,0.08162368,0.06571025,0.02476175,0.06957842,0.02022022,0.13413137,0.02955374,0.16385845,0.12547027,0.12701912,0.13946169,0.05453777,0.08707419,0.07972125,0.18871441,0.08476254,0.14845115,0.05842543,0.60198791,0.06106425,0.02654506,0.12373878,0.31295174,0.17944915,0.02102531,0.11611431,0.02097618,0.06593715,0.02027256,0.09960882,0.13973098,0.04454567,0.04468006,0.04754099,0.03717968,0.060222,5.917998743,1.560107576,-0.01234468,5.859744865,0.992856831,0.003854856,6.015896312,0.005121385,-0.05877995,5.825335703,0.056954789,0.227160692
487,4.87,-0.08300035,-0.07798652,-0.02451469,0.00917153,-0.02957054,-0.00239888,5.930304361,1.13810188,0.93086276,0.21008092,0.00449755,-0.01599637,0.20369358,2.62203675,-0.14653844,-0.3370973,0,0,-0.95742415,-1.71829312,-0.21486692,3.25309708,0.34463134,-1.89255983,0.00249355,0.06990779,0,0,-0.4233209,1.27710476,0.07770464,0.10848074,-0.0872665,0,0.03428774,0.07352498,0.07283288,0.06613831,0.02416386,0.07089058,0.02019287,0.13404896,0.02934279,0.16525387,0.10969364,0.12614345,0.12136256,0.05409027,0.07739831,0.08001538,0.18121831,0.08444167,0.14828271,0.05804325,0.58704641,0.06047961,0.0262235,0.1241001,0.30899617,0.17852827,0.02089775,0.11690663,0.02085475,0.06629968,0.02023871,0.09906256,0.14019435,0.04495688,0.049541,0.04758742,0.03547375,0.06011452,5.92990687,1.562249018,-0.012490197,5.871322472,0.994837925,0.003863902,6.016276213,0.005065814,-0.058632536,5.8574873,0.05956908,0.230142533
488,4.88,-0.0838976,-0.10176959,-0.02439348,0.01424838,-0.02948907,0.01825544,5.941588413,1.11852172,0.93291237,0.19952154,0.00435367,-0.01250682,0.22932481,2.50978461,-0.14995702,-0.34150924,0,0,-0.97153242,-1.1042697,-0.182219,3.13942339,0.3258138,-1.86915023,0.00322507,0.07481469,0,0,-0.41027002,1.33000421,0.07835038,0.02632688,-0.0872665,0,0.03522673,0.07401583,0.06543342,0.06662185,0.02364181,0.07234666,0.02016893,0.13401336,0.02924295,0.16669622,0.09705591,0.12521452,0.1069462,0.05351911,0.06928186,0.08019934,0.17882581,0.08411728,0.13852938,0.05767849,0.57686424,0.05994681,0.02619492,0.12447273,0.30611618,0.17760431,0.0207861,0.11768211,0.02074845,0.06662137,0.02020907,0.09848115,0.13757195,0.04532574,0.05919237,0.04758196,0.03425161,0.06004749,5.941757487,1.564300893,-0.012553519,5.882810137,0.99679726,0.003932805,6.016569182,0.005023133,-0.058480982,5.891353747,0.062729669,0.233294711
489,4.89,-0.08503539,-0.12533653,-0.02424726,0.01443853,-0.02921717,0.0356072,5.952680269,1.10003786,0.93485099,0.18804394,0.00425198,-0.00771385,0.25391472,2.40426838,-0.15328182,-0.31991856,0,0,-0.97955436,-0.50292831,-0.15312956,2.73250231,0.30726801,-1.83959854,0.00395917,0.0712565,0,0,-0.39676851,1.36716855,0.0782127,-0.04935728,-0.0872665,0,0.03512613,0.07455589,0.05917023,0.06714567,0.0231858,0.07394638,0.02014796,0.13401487,0.02807142,0.16821307,0.0868787,0.12421138,0.09508472,0.052771,0.06243169,0.08029693,0.17638887,0.08379079,0.13099548,0.05733702,0.57790083,0.05943532,0.02591857,0.12486108,0.30410337,0.17668484,0.02068835,0.11844148,0.0206554,0.06690215,0.02018311,0.09787524,0.13321209,0.04574062,0.06757535,0.04752434,0.03293421,0.06001735,5.95356755,1.566241751,-0.012548873,5.894217277,0.998723469,0.004054229,6.016794119,0.004995421,-0.058326343,5.926849997,0.06653899,0.236412884
490,4.9,-0.08639984,-0.14753919,-0.02411079,0.01277275,-0.02879371,0.04825215,5.963596424,1.08324301,0.93666367,0.1737773,0.00420204,-0.00216079,0.27736057,2.28465124,-0.15629264,-0.27970124,0,0,-0.98168895,0.071689,-0.1266698,2.533335,0.28905172,-1.80121543,0.00463842,0.06420375,0,0,-0.38304037,1.37225859,0.07745185,-0.10038198,-0.0872665,0,0.03513478,0.07514056,0.05384372,0.06769816,0.02278733,0.07566097,0.02012959,0.13404186,0.0270498,0.1697881,0.07780658,0.1231368,0.08523708,0.05181369,0.0566203,0.08033433,0.17200009,0.08346872,0.12308709,0.05701876,0.56815827,0.05895311,0.02599671,0.12524872,0.30154071,0.17577418,0.02060279,0.11918449,0.02057393,0.06714689,0.02016038,0.09725396,0.13144243,0.04612772,0.07155138,0.04743836,0.03204494,0.06001738,5.965344804,1.568055503,-0.012490621,5.905548777,1.000601695,0.004220004,6.016941329,0.004977415,-0.05816846,5.963580263,0.071081148,0.239329167
